OTU ID	A1	A2	A3
3847e678423135d1b10ac9ba6763747e	0	0	0
c4c5c9c85a2a63b9df5804476eca514e	0	0	0
a24db418b9d1aa4316aa2095ce2699f5	0	0	0
02cf39cc6571933be592493b713aaf56	0	0	0
20c923a1d68b1e207e08cdf47497ce49	0	0	0
6fedb45bf6b4e919bee5caf008267f8c	0	0	0
769c9878d8b9a926dbe3c072e81677fd	0	0	0
1fa9f0c5a124305ba94e533554be0333	0	0	0
ecb9885d33b5b6af04e76bdad42a8ffc	0	0	17
60ba18361c6b273ba49fe456c2c27c45	0	0	0
0057932b4e195e0a2a8772b469a86850	0	0	0
e746899f39074367efe367e2403938e6	0	0	0
9193f1dcc9bd9067979e4218c813eb30	0	0	0
1a18b9dbd649adcac017b5c8b0f89e6d	0	0	0
4ecb4959280777202d191ebdb42f6000	0	0	0
471f941d3f12ee5821e8ff125d7c09a1	0	0	0
dfc47f4a778594137abbc22a9a38c241	0	0	0
317390de33fcd913c1e6d8721aa1cc17	0	0	0
5ffdc38fc6198269be993ceffea32cfa	0	0	0
015a633510823bdf7116368c0246f429	0	0	0
d0dc59cc0dfac01c73496dad75abb383	20	0	0
158942caa4e26be0743227a3abfe2892	0	0	0
1044d2c10b9927bebbe3d8bb293386ec	0	0	0
5038bcfd69f96bf64e234ccd190ba615	0	0	0
2267f85ca113d34455e41d7e2e714e2a	0	0	0
7464af105531db4e3eae332385c889b8	0	0	0
cc60418f67dd839baf7d19d0fe4a4ee9	0	0	0
99092ba9c631ed6865fe9e2bd5783358	0	0	5
d890a54cbd588a26f78ef4f4592de9f4	3	0	0
7c3cad659d2cf533fe3c11751deb7b03	0	24	10
e48c1f459d8c6c82e7aac9bbd6159191	0	0	0
fefd325905f23f34b92c545a560eccd8	0	68	0
71a8a4184fa85fef631fe1c3f894b6d8	0	0	0
83129ac7e8b70ffa7d4471cd62d31c4e	0	0	0
cbce6184eccad4ca915fe167a4171914	0	0	0
c245e021a8b90c98c1e589c1be4bfcdb	0	0	0
136a07ab4ca71b1aa1b26898dbbf3c81	0	0	0
d876fb8568d0c6897a9f3096a3a9c79c	0	0	0
2ef7ced9105786c93f01824310871c34	0	0	0
e9315dc2a1228eb6030c301934c6f908	0	0	0
33e480a90282cfb262191c8205aacb37	0	121	0
e219bdb0ca97350ade5788b20ab6cd00	0	0	0
08d22cb69c2c966abc624f8ac7a17634	0	0	0
4a15e0601c71d6981f756b11df7bc7b2	0	0	0
6f754b1a98cf3364e12966f6b88b3592	0	0	0
ca061d694526de44469e0dee31e25b33	0	0	0
3151c2baa9d80d2ac2fae4ce44b1087e	0	34	0
e9ef389e55a48ac1dbed7fb681db4fc0	0	0	0
be207b1a8a345f31c025f1136e5eb706	0	118	0
97c3374185bb20b630b91d596d8d264b	0	0	0
79f46899d9b2b78a28a554b4852a9506	0	300	48
47ef64a4e61c2340ca51e4bd0b83866b	0	0	0
bb42473c4aa7c691b1c559c2c7cf0708	0	0	0
9b3b21ed0a3104a309c144528d90ad7c	0	0	0
763c159683379eb52d7a01fb855bae9f	8	0	0
639b5332a4036454ad5417a59b491dcc	0	0	0
bc81abb9f20f754cfe051c5d6c3209be	0	0	0
b7dde9770f6c0ed083ca4a434bc15ae9	0	0	0
df5e49191e85cd3199b1290325cdf67e	0	4	0
4908356d56ca119a99e6aa0cd1230a95	0	0	0
42108babb47ac0065de59b31081ed121	0	0	0
45164a531c6a8ef4bf067e22c7eba623	0	0	0
8a1bd79b5dae59fd3c1b94c0505e7196	0	0	0
0a86e93b81cc8531aa4418bd65602216	0	0	0
14f0bb317048e24f0f911acc5ac4c326	0	0	0
08e5d5e623a7c79b5e0effc8ff489842	0	24	11
46f39a78c9d9d4d7c5111ee66747dd54	0	0	0
c383ca0878b5534ea4797e1e585271fb	0	0	30
c6ee4aa1bad35890bdab25190e792c01	0	0	0
fb8a736aafcc5cce2c8112bfc6010255	0	0	0
f97f449583e4b1116d009ce74e62842b	0	0	0
483ebc9044de66ee35ccf161a3616f3e	0	0	0
8d419f48d78e22a4c8bd7d2aede7675a	0	0	0
038cee500cd48337044db9575905f1ac	0	0	0
20f7c434b1b54d0c601b0655a4e7d056	0	0	0
7c3fc91252aa6dbbcb277f51ce0720bd	0	0	0
617df5aa1df974e59632d899d4fd5f73	0	0	0
59ce73df9e4c2895210b6360c252f586	0	0	0
ec4bd23f21abd3b417bacf69fd7d685a	0	0	0
489c1805fbf2602cbb1e7da343ff9e4d	0	0	0
c92e9c1a77128d0ee6e708b85fed915e	0	0	0
352398f9414d4a67eab450c9b1f541fb	0	0	0
dbc5ee53651bed2b168f1848e6e23f03	0	0	0
b162a690957170252f5687b87bd9faba	0	0	0
759af462d8922a6ecbf66a73544510aa	0	3	0
f0a834e9a3100a35987d527b80683e42	9	0	9
d4a4477337bbb2e9ed4fc313f694062e	0	0	0
44a31a7a66fc335cfb055765ca94e4d7	0	15	31
d7c1e54c61f729d4f8023f4bddcfe9d9	0	0	0
ea3a8218acb4385ad40e07c49c934a0f	0	43	17
b827c29dab260b87ba684809a6f476de	0	0	0
7a76a3bd2b84b24239f3f75c3fa6ef04	0	0	0
1ec4a3f10fba5b056a353bd5d5c9dcf9	0	0	0
52b5b24741d54148dee3f9ebd53a4f47	0	26	0
a0f3e81552a8519afc1cc490446541f5	0	0	0
0bb8dd71610dfe1d543e8b6d431180a4	0	0	0
a286aded74e9ce688d274b9abf5b7918	0	0	0
f3c6fecdd37f0bbb6cb30b7c47f38c2a	0	0	0
2cfcb8f6a5d25b51179ae8a10494ea54	0	0	0
f77a089d410c02baee959ba115edfb11	0	0	0
ba1ed887964d5749f9633a6a200cb300	0	0	0
72587ebde317d762e2b5077cd9ecf529	0	0	0
7f6df110fea41c7b8f166d1c750d3b3f	0	0	0
0af467581a1c0a74ff076c506882a1c6	0	9	0
ba827126aedb37ac014d84bbf8ed0534	0	0	0
4d59ac27104d84555e1324f2e3ab37a5	0	0	0
a8961d617a8110788b43e8f1db428646	0	0	0
c5e35bed2ff73702d6f3e27d0277ae31	0	0	0
3f2e46a790854eae374d11b730712ed2	0	0	0
6156a74333212ece88d6528d9dc4998d	0	0	0
918921360ef659fc2c69db940a9d0ce5	0	0	0
d3d940d6ed92fcbae33a453729c21b68	0	0	0
a66b6c338973e5f0b3987cb0be4d00e2	0	11	0
0ad84c4b24d7789868c8e37191b812ae	0	0	0
a59eda56e2ed2224dd232187bae17c2d	0	0	0
da497f56ca282203fabac37deefcff8e	0	0	0
76c444e2edb2d5ddec229bdb5eeaf582	0	0	0
4e0845028a986e2649739d5b7cba2e28	0	0	0
985211628bcd8ad9e6e6acd2e2d67116	0	0	0
4e67827403b4cb00337368328252f2e6	0	0	0
ef0cba9c437d34540cfaaa978d9946bd	0	0	0
404bca34b52bd65e51e4304d4260b826	0	0	0
4cd46a3688fdae3bee50855591ebbd8d	0	0	0
a713a5419dd606755ef2d9be451a6368	0	0	0
0e401c405c0a02815401b3c804f2ee5a	0	0	0
a4580305d2c641265a15c8665ae929b2	0	0	0
cb411b6d1d4162142115f6a39615d588	0	0	0
c4090fce98d280cadb86b3834a07d183	0	0	0
0e58b9fb75e848114ee149e25d606fda	0	0	0
4020afbb4f2d21f8a2ad17a80dd6656e	0	0	0
a45ac7713c78fed7d9c910499867d1f3	0	0	0
3c0fb175bd97c3cceaabfb2e2eb82ce3	0	0	0
0232f30db07db2f0a9344bbb1d47ba6b	0	0	0
07f8ac4d7af56b4b6e8db7ddb38a6015	0	0	0
7a8c88328c97c32f89bd964f7f580952	0	0	0
73f51e51bc1593233dbc4489ab551d0e	0	24	0
72b1417a20c8c10b137ce40d28894521	0	0	0
76e41414580a13d025f85a14484f28d0	0	0	0
a846241d3fa08d2afbe81189b51be4a8	0	0	0
879e56b27f523ad0e710d1e9f139902e	0	0	0
b0b1774452a372cf386627541d24e55f	0	0	0
2b4894f2edcfc4264a7a822dc3423309	0	279	138
82deb992f463560fbf55bab20270b7b1	0	33	0
dc203749e8134c262553f44a33bbaa09	0	0	0
30afba49453f5a66b357352efd392231	0	0	0
541af2bd0778fc9bb436db083ce9b2b9	0	0	0
bb1f812a4e356d8fdfa92ad7af768f50	0	0	0
cb02671d278375065845ed242624ac76	0	0	0
d2154e5173665d0bdb8ecf6cda6381b9	0	0	0
54bb5dec5c6ca02cacb23c7bb841a06f	0	0	0
50b3e95615af88b0b0b347345d43eb18	0	24	0
f13abcc954ec9dc4a9c598b21da69b82	0	0	0
1712e665ae0d21063fa2401e29921e8e	0	0	0
c15c72039464f9f2b146754240374766	0	0	0
789934190d7e5241da5377d9d9fbb4f1	0	0	0
d80140541edda915a7bb289844cfa659	0	0	0
13e7d7bd2994a0630cedd5052c0defdb	0	0	0
c9737c46b510ece08010b616040f3566	0	0	0
905b2230b77e32f127a3987a3d86010c	0	0	0
df2d39c328bbb052ab85b08bc1abb26f	0	0	0
1c6125f1b7799780e30f1cbeaa97cb34	0	0	0
a8ece0063db747b4ed2d2a00549c6b46	0	0	0
5e0dc5fd106b72f19f5017ea6ad0d0e8	0	0	0
5fbbb7c60a19647054d881c6bf47100a	0	0	0
c94c851e5fcc530850c98820406a84c1	0	0	0
76aa0dd7b005ae402718122a555470df	0	0	12
9f67df67ce4ab2fc32dfd0bc11a0cbd9	0	0	0
0a62b8ea56497517ab84d0872dce7439	0	0	0
7f24f0b22cb8d32401614569751932e7	0	0	24
cbba51e6b46dd3dfdad0f77a5e9eeb5f	14	0	7
617a1e53857a44a1dd18979b30d3f9ff	0	53	166
580883a1b748050d73a13cc6bbb6c352	0	0	0
0e5f4e7e8d3048823f748388789d17e7	0	0	0
edf71f94888d3c1790c654cfe32f7624	0	0	0
ecee4ec6170be412ee38bd5caab4aa91	0	0	0
7862122e2fcdfb7910b9b718af1b9da0	4	0	0
ae95e53733684af01ccfeab2c07f31c3	0	0	0
b4eaa4ee435ba173a67856bd1ff7dd03	0	0	0
281bb538e371bd01e1b23189a0067086	0	0	0
f400bfe0dc1981ed7eed445dfefbdbfb	0	0	0
66d61d971d04b1be0efe77d44ca9523b	0	0	0
aa208ec906aca744d3f853f5d502775e	0	0	0
f8e79aeb34fb68ad5c7e1c130cc423a8	0	0	0
ef9556d6d58df2e831c490ef20ba03b5	0	40	0
6f409db98c34371417fe0be5cf6ff89a	0	0	0
9a9d8f79cfc926c022a505564ebb3603	0	0	0
f57d7944974870e9c0bb42d9d1bdd08b	0	610	0
50a75cfede9916b2f7b82fb83f6a0987	0	0	0
8008f18dbb667bbbf24b9e2130e1b28f	0	0	0
7e2db3b19dc158c5ee7bb90c09ec3e3f	0	0	0
09d4e6b298515052caa6beb8ff6bd289	3	0	0
781ea5ac8fc3074712e11a0918d18365	0	0	0
946520572e3b1adb6ce408f1cbfc026b	0	0	0
f924f197e4039ac84f0261f2e8aba2bc	0	0	0
d9b03843906fff8f405e7ae126b8d172	0	0	0
ea07f79dc5d31dee66fa1db72c4eb49a	0	0	0
d11803ea81426ce23fe163a1b92650d4	0	0	0
19c0e32310392ce11eb3605f82d7f1e3	0	0	0
42cfed5ef513f9d3075de8299465b5a4	0	0	0
ee33a6a50cc1fa9ef0c8f6a91172294d	0	0	0
5efb19f71e347fe37998b75c5b79f58a	0	0	0
ee38e7dd117a099df4e8d8048ed9d958	0	0	0
d63cbbf4599c0c29610e8783eecf3a50	0	0	0
335f708581b1d7dfcd082db9ed52d87d	0	0	0
b9fa95d9be2bb016e64451277f291ad2	0	0	0
0378614b45909510e3878e6ab5becc60	0	0	0
7ba58157784e27f6a6a40325915e02ac	18	0	0
8649c9a1af0c964240561e433f96b6ca	0	0	0
f1bcac33685d5922e8be4c1578ff0658	0	0	0
eaccda1898a1bc5736c5ffc3a68281ec	0	0	0
d0a7f3f1041492885f9d75d4552be0a0	0	17	0
2f9f68bc6e019069252d0b7168df3866	0	0	0
e116282234ff61b2ffbffd962b37f8a7	0	0	0
bff1963d9fb5d4cc58332b4c84cb50f1	0	0	0
69fdcaee87c9694b7d7256525dc090ef	0	0	0
7fca3d19efb3b44ba45ab86f7967a410	0	0	0
5864e17a6a0b15d566f1ffb90233dd19	0	10	0
6b8b216239d8297dcd4c453f51503721	0	0	16
234334bc430bdd82dbc76a7489aae44e	0	0	0
d53ce49f56a36873ca2c9b791fde6928	0	0	0
d3ea0eb21c42fbd898604bf87596852c	0	0	0
2a2ded5bb589c81747b2b24661dbc3b9	0	0	0
ce2441e1b754f5a618a8c47b48228be6	0	0	0
f306f93addd75618275d07e2614f5bb3	0	0	0
532f7a9eafacd0c3dd00b1ff87d4d202	0	0	0
a0191cf9c683cc7b27f1cdcd4eb841e4	0	0	0
88917463d9982fd6948c8a3e246144b6	0	0	0
5a9941dfeeba57aec93ddf6744da566a	0	0	0
f170755d996f5f962eb706204a3a337a	0	0	0
051a7381e9459a93020fb4c467aa7bd0	0	0	0
d1c14819d62099725abf513b3d1b3975	0	0	0
72ebbeee511262a8a4c139e03ca8a1a8	0	20	0
0e3839421478a76d3aee5148bc4a963a	0	0	3
b4887ab153cf3722e7277e26f17c24c6	0	0	0
b8747207849cd4a65c9a71297cd52008	0	0	0
7d8b5b85c291fe579bf1b37e3c4abbe2	24	156	28
5f65bb2cea4980c7c191ead1ae70ab41	0	0	0
e33ed1dd6989142e500039056f1d97f9	0	0	19
bc859acadbf2c68ef969283224a8f417	0	0	0
30293dcd3ba5df7d0d099a4d2485fd48	0	0	0
9ab0652a9bad1e87d432e80136539bd2	0	168	0
af4104bf3664f74aeb62d0513857a94a	0	0	0
e2725ff2ded93bb5578a9078daf19d07	0	0	0
75ed75b357685848ee117c989c093724	0	0	0
520c51a12f19f7d35a6075fa342aeb04	0	0	0
440101c7169dbf49b5c033a9282cd6bd	0	0	0
c322ff5a0933034e173d55f28b0c8537	0	0	0
72f5fd2900654094c3ea7028df1c6a35	0	0	0
fe13f9be25d76c8f995a9814463097ce	0	33	0
906185580dd5eb99383f480ecdfac797	0	0	0
9323c8db63f35ec7e636eb6daa9d5c98	0	0	0
e478549cbe65cda16c4c3692528057eb	0	0	0
3c5eab0f672b1e7148ef3d591cecee93	0	25	0
c1b585e07f2e85d8b76b2176c82b4623	0	15	0
e1d0b5ee5b9714408a60760ae8d71108	0	0	0
fa9c195f88ce9d1c4be3ece62f7556a0	0	0	0
4ffe394fa977ea78a25286919e1b3c1c	0	0	53
464d2b0ff635f3f359d81eac080cf092	0	0	0
ea73f8eb69fe7b6f53a5417f37ece045	0	0	0
f4d3b468e379e9bf62f3e7b795e18aee	0	0	73
7656e5934a01899a42986ae14c27214e	0	0	0
da0f7f1270af857fd1026c0968f807b9	0	10	0
44871f0d507d9f39c33a7d55ac1e99b6	0	0	0
911111cd2b80d52b9749e84fed776df1	0	0	0
f297f9759cd366a1cdaac5248b5b9ccb	0	0	0
b4c700a02ddab742fdbb04885af7b5c1	2	0	0
54012540366907f40a037f64accace0e	0	2	0
e85866980d9d0f1b78842161533daacd	0	0	0
d10ab48f03df84b0d66ec1e0c4da5dfb	0	0	0
4eaeea08cf589cdb23e53c80dd46aef6	0	0	0
b31700c060a757766a50690bf219ef62	9	0	0
7c69faa0ccf99ca19943d8c9d9aaca9b	0	0	0
e3d1e87af42c2ee868f9c7f1e1f75868	0	0	0
946e732cd1ef3286bf31392365986c20	0	0	0
8c2d79e82c30d73e19402965eba2c9db	0	0	12
45a32ddf2e223afa3202bfd8b5742114	0	0	0
71db68df973ef26e192fdd6bade8efe2	0	0	0
7f7d79ca0b05c92512be1b68c88b81ec	0	0	0
42de4f0b924ae377d7c48f42bd72ae37	0	2	0
ad2d1f8f216172a40311ee5c556d3dfb	0	0	0
3b00a8bf439ee6c5dd574c3f91ca4c55	0	0	0
47b5166f6e5f33616b681675e05f400f	0	86	0
03bb25730194df90d3f3358efe441af2	22	0	0
1611a08af1238723b4bf529c38c7d6aa	0	0	0
51886b94710b689fe218f7a0d4dae9cc	0	0	0
b4d6b75a130de37d647fffad7af6503f	0	0	0
dc450e8db51f14d550f9ce2a6230d336	0	0	0
c38fa81f9ed25d8610dfd8020cff2614	0	0	0
62802e8429afb949ea7723bbbb54bfa9	0	0	0
2823f90292935d74bbd73afc63751c36	0	0	0
3abf02d8ee74758d0fec53ec183b5062	0	0	0
c393432e9fbbd19cec33516ccd1cd06e	0	3	0
d6be06287f3af208cde340761e864865	0	0	0
442e7bb2230cf918747586d0bff4a258	0	0	0
970a97a63e75a7098a38d3ae87039275	0	0	260
bb1d32f49608dbaa85e05ce22358d58f	11	0	0
76fc8bbdea69fc08e0b3fdfb679ce7d5	4573	1458	1942
205e9cdb6365e793534be51278b43fd7	0	0	0
4a61a793738e432d22f38c35bb0a9887	0	0	0
d80f0f4f8812eb47a19a730fb0ca8c20	0	0	0
8c79536aed1596043f1efaf8cb2cd995	0	0	0
1dd966ac8d9b67b21affc1fb87144cc7	0	0	0
e5e65362bf78de16001c4b2d96391c44	19	0	0
90a3e031ac706c3cb9458f50a892e1cb	0	0	0
2f239825641cecf8c7ab7dd40768ed45	0	0	0
0e8379c77f22aecd97df096de04f3143	0	74	0
c70c1ef3a8c5cac29159ad57af88f823	0	0	0
e23c78a2f4c4afbc1e3b3de694c6db10	0	166	45
8b293f84ccb407e9b2889aae5c995a05	0	0	0
74636a64fc1c82ce2b3db86843d5a2eb	0	54	0
65aeddaa04bbb6ae20c43ffee99e4ea9	0	0	0
ad1106fe63a7cf4d08b095a3a92b1c2c	0	8	0
58ab800308e21d7df5074c2f68e0a885	0	0	0
efa9bfb5146ba9e4e5379e5087735dfe	0	0	0
185bfe452821c185147178efde7a3bf4	0	0	0
3b93f314feb836c92680eb6820b76336	0	8	0
ae2dcc207746f34ec83e95b10d342e56	0	0	0
e3984614a4ec86cd4938c02cd31821af	0	24	0
51923db5e267f78c7cf50a3ad4be64ea	0	0	0
729112604b8b669044f130e0c1fdabdc	0	0	0
9636b0f0827cc7c0b31ec3a4e3be2889	0	0	6
04353e54efa5b5ad5a53c926447dcf79	0	0	0
9e451995f2a69708cd0e8d4ae4f8632e	0	0	0
693d8247c4a36501a1a0f520acba3624	0	0	0
045e2f4e1bbc24e4a22e5126d5686776	0	4	0
e01dd993f360347771111e083f952ab7	0	0	0
99ea7e50d69a6ac9c7cda8b7422d58a1	0	0	0
dd8d433791f98a4cc188bead6e639f4e	0	0	0
e6f61dcdb7d29cd4aeeccab155f763c5	0	22	0
d22b2c1e0c4645d390a0ee68e9faa41c	0	0	0
48fc54bf49efc2f17a882ad70f2a71c0	0	0	0
3670acb9758acb050859a2d50bf19821	0	30	0
f1fc98589b9092cb9dacc4259c3cb1e5	5	0	0
fce46d429df0fe3f79456fc7d1fe71e5	0	0	0
d48fa956a402d5c9c47d9ed2e8275852	0	0	0
2a4ebdcad3dbb8fa5f44ac8f45266b00	0	0	0
c397a0dbfd3c7406fe1e5adcbb9b8905	0	0	0
9130d0c93fddfed3631c24c08dabbc9e	0	0	0
1305030c425fb98b5f1213a654c6730c	0	0	0
6b342ac7038d88c1ae98f3adb4e4ebaf	0	0	0
dc2762f9a05030162dd2d09457dd708b	54	79	0
0d04f5f639f9deb14ee69bfb4876a1b3	0	508	2
7585769e9fa2de1b566676d93e410a5a	0	0	0
0596185a6ce8502ccb2d97206b57af11	0	0	0
97afb27f608b295b8529da3d3268da57	0	0	0
56f3c4f27c29847327d3597053cd83c8	45	0	0
d41fbd783bca8a9d0551b9a30ad4318e	0	0	0
abcb7e3290af2450f3cea7d51de4d71e	0	14	0
2625897850c6b5a1d697428dcdae141e	0	0	0
76737419a85d4bf8770180737ed961d2	0	0	0
5bb892838f2c6ee0283c327ff61b9d9a	0	0	0
91b7597ffdfb6f714dafdb0d35f2850b	0	0	0
b3bd006fd1c1199e82c896ba1fb92750	0	0	0
7b1e8c661922499f851ffdeb9d00cf71	0	49	0
9bea794a59571681cbc3918ceb5a931c	0	0	0
24f088754ff06bee6017a2ad70e88e69	0	60	0
c02813e8efbb4e49fa7d0a2b34b5b516	0	0	0
31a2de1696dbca6a97aba9149ee3ca94	0	0	0
abbee684d63ee85625adb5171cd1c685	0	0	0
d71f9bad9cbeb84c8e0a809c71495698	3	0	0
03ba6f207cb0732f31a31ff2dbc71fe7	0	0	0
aa2fd5ca533889a11014c29d114054fa	0	0	0
512b9a0aa0772c50b30d332093dd252a	0	0	0
5e22892ef298c4b0c29e62d2fdd48aba	0	0	0
df4341643fa454cf60bf0c0009ce15a2	0	0	0
5a3dd7fd89c38fdc74e1ebd085eeeb88	0	0	11
33436f4ff2ecca62aa653766c243d786	0	2	0
f63051d922dd8284aa90b26d6ac67c23	0	0	0
a511d77d0de563f93999ef8300028820	0	0	0
e1ce383e8d6cf0fafea8c9afecc293d7	0	0	0
8d0ada5f7fa375771a6036ba6260cda9	0	0	0
b9a3119fcef2fc96f3a1f53cea72d2ed	0	0	0
41222c7f0ea0c631212257002b5ad996	0	0	4
ac0addfe12a6d8105d3d3e600322f9e3	0	30	0
eef744feeb3417857418549c73778e9a	0	41	0
a275f1a36255fc8485246f7633b0419a	0	0	0
d244332bc9c4927366b56dc65f8de80d	0	0	0
34d31eae35f7eadc283cc74672457136	0	25	13
3e7ee283e61cac902ccec65e929c9fac	0	0	0
baf56c5fd95cf3b7bf45f655a632989c	0	0	0
62a7b53a90c42448b4035bbe347624d4	0	0	0
6eb70789ea5da354c4a4f07459aea3d8	0	0	0
507e2ea5d23c816ba57624d36272f9a7	2	0	0
5d76b502edbbe1a8f0c6c2ff3238f671	0	0	0
d94aaa257e4e5b16442851ae1b1b6a43	0	0	0
672460daf19e9df9a262ea9574b56084	0	0	0
7bca1bd3ba234c71369a2da0b2a04ca0	0	0	0
ae87a961160e75980e98663a9776357c	0	0	0
60358ac401ad64b3e290e2f7611359cd	0	18	0
d134d5c8939565e81ef40bdfb8450199	0	0	0
90046fcb65b2a7366ebd03895930e20d	0	0	0
dd14a5fa3065eadd902c468839cdb6a3	0	0	0
377e8a47b811469c0e40b1816cd9f93a	0	37	18
8cf329328c952ea58032c83b8de8943f	0	0	0
d54332b44d898ea5209a34ababd43c4e	0	0	0
6932fbadd76c2d67495577eaa3f970f0	0	0	0
3366384d10e8a22b7ac65a09b7bed9c6	0	0	0
15f19b9e71e0dc1f37ace1c8e9794292	0	0	0
e86d007c6a659c922ca0a184dffea8df	0	0	0
92dca59b777c8920783f09c2f0cc2517	0	0	0
b72bfbd218804d38f4ba06d9c87c015c	0	0	0
cacf84e5c7a2d40d5b3cb735e098e3a7	0	93	0
62f7196c05dc768446d3d46946d82d18	0	26	13
69d4543a0dcb6159ed07b781e0987324	0	0	0
df142162e9a5ab1d997cde9f31a43a44	0	0	0
bc4595cd34878cd7d18ba28a8af09698	53	0	0
78bb1eba9283834a8b8a1a4244c3f1b6	0	0	0
f38c31ad4d46bbdb758b90419ccab23b	0	0	0
d4abc3dc6ca38ef7699565deeb3c9202	0	0	0
1b493eb52941dd253affac059a7dac8e	0	0	0
1ea5cc2ff2007d314930a4d2498ae47a	0	0	0
1adfa7d48a60a5110b02ec843d5044b6	0	0	0
88ee3e7e0ddf8cc75534a761da5c2493	0	0	0
82febce1c2c4f2fd992a780aa594386b	0	0	0
0741cc7f1effdb034c5b1fbfb0c6d5a0	0	0	0
2f4d63b0024d9d36eaaf120e621f4a41	0	0	0
598587d0ea32a78ab2917c2158f8bffc	0	0	0
a5272754dcaf008fcc18c837a5f08247	0	0	0
cd5872dc1d287947dffd998518f72d7a	0	0	0
922332ffa75cb103092d8992d10f96c2	7403	17255	8186
011b381310d321710ea8e8d811c55b19	0	0	0
3f23271e0ae53db3716b6956a5a42971	0	0	0
2e78bdd414b8e1c194b5120021a7ea08	47	28	0
013a4ec476359a973f009f0b15307be1	0	0	0
3f58922dcc763a8adbfe3a56c760d7a0	0	0	5
a3f64d0b929af1c42c4bc20e3c07a006	0	0	0
7044788e653b2dc4d97374fcbdcceba2	0	0	0
9d121295c86871155b97a26f08cf2e42	0	0	0
e9364423ce7fe7676e0847209d7fbe22	0	0	0
19ee28aa0578f3f7c34607a2dc8497a4	0	0	0
728a0e6f616a10cdff37080dde81032c	0	0	0
bd7f1ed67ec015eaac48e2e649c0ca15	0	0	0
90c896d897a0ddee05e9bfbb0bdd16e2	0	0	0
cfdee4566cf442e8b749c12308cc4b7a	0	0	0
e86d9066dfebdeec475012a2bdd94176	0	0	0
08db5531c94f1e3a403ebb32d8125062	0	0	0
e2763fa9ef5c5a9976dce77bafeda242	0	0	0
0f3dea4684b37a73da67189502b2fa7b	0	0	0
4b08999c26f815cda7eb83695c283634	0	0	0
8dc12383b3e0821d0b322d7a96f9e2b5	0	0	35
2410a08e254b1df8f1455ba4b0451e2b	0	0	0
fe428dc17cd8355f22e5cca825216405	0	0	0
57f513425e8a8ccc7fd821e759fd971c	0	0	0
11517c24f9c88e866dd5439a29285af0	0	0	0
4a314d0d4b7d9d3133710dad7a0021ba	0	0	939
a52270dc218e23db809e7ffb3cffe505	0	0	0
1149050ee64031298cb4aeaaf8a9d514	0	3	0
231be952035cdf44f0c367ce72cbcd2a	0	0	30
a40ad2f9447745241833f57db6d53bd5	0	0	0
241b2596d315e74cbdbe5c1b371c167e	0	0	0
d88101933c471441a4629678c81f4ed3	0	0	0
256713428bfd7e8122cad3ac4467ef39	0	17	0
7dfc8d98457a5a2a1f4dce610a04919d	14	0	0
8551ce8059cb4707c4fccefdd814c1c7	0	0	0
4edf2f3ce253cacaf0bff2ed34b9768a	0	0	0
62206489aa06c8b7c9c6ebd24ad73946	0	0	0
80ed8e31303840b5380cdfa1c8f6a78a	0	0	0
e3ca684877883c0b911ec9f684c97228	0	0	0
f26b3dbaf68e0ec648aeef4d7275c37c	0	0	0
9f2278eab36ec5588819b106ed109cf1	0	0	0
d9062de25339e2c9403ebaf9ee9946ba	0	0	0
616f02d23ee4ee8a8e4496e4622f034d	8	0	0
2bedd94706b3bc53845454d78417202c	0	64	0
b099e5cdd8317144adea922d8dd73c0c	0	0	0
cbf1ec477710c1994a720a536f435700	0	0	0
1aec7ccb52e4dfed7c50ffd15d947491	0	4	0
fb0c963c0d3e1bc5a10178a9ca6e8deb	0	0	0
ee434d732d3ee2c8fb39d3f831f1140e	0	0	0
a8f9047e68898cb86fbe73d423a322fb	0	0	0
d2548c0a7486413cef6532bafb841eae	0	0	0
037dae68fd52d704e83ea9c0f3f93082	0	0	0
1969611f8e0da97d0a88f30695575507	0	0	0
a1bdfa384ede575e6393611056a36994	0	12	0
591025ea2a2c79959e5cb7fc78a4ef90	0	0	0
5d6e8b882e5c452013a6c9a0ebb09d55	0	0	0
cb9efe62767500e7d715393d7ba3c2bb	0	0	0
13ca872dfc8c556e0b1960f469f855cd	0	0	0
814859f6f2b6c1f2382c97c65d99509f	0	0	0
9811c42357881fa3a6634752aedd65e1	0	0	44
e041d8f3b1f52d9c474e98c86c17c0cc	0	0	0
84cece700d58e16a02dbd469e53b3e3a	0	0	0
a3f6fef4acf00dc509293244455f5c43	0	0	0
f12d2ecd3e84e22be597c33523823a2f	0	0	5
80e95905778fa5549fc085ceb76b9c51	0	0	0
457e671dc3456f76ab8b5a1fac81d0c7	0	0	0
acb03f9aab669a2295c2e60a55bb2669	0	0	0
2e844a0bbc4d28269a66b0edf7e550f4	0	0	0
15133c6c0d9859389a2d93fff309f9e6	0	0	0
b735c7972cf3c970be1b7572bd0229be	0	0	0
31bb4df4c6db28d320ae5e8ea1db00f1	0	0	0
06dfb6d11cd0d7605776e361c2ba53a7	42	0	0
187c58e5165eac168cc3f1fd11dd949b	0	0	0
532401b099475ffc166dd558e8814be5	2	29	0
0243ea8071943c362d74fec024242bcc	0	0	0
73907b235403fcfc1badabe98bd05e72	0	0	0
40f928afbec42877dc9108c09e396a39	0	0	0
ddaead50584873ba90b3f24674879ded	0	624	0
